r_def,loc,mun,est,est_d,ageb,t_loc,cd_a,ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,c_res,par_c,sex,eda,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,fac,clase1,clase2,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins
0,1,87,23,817,0,1,81,30,5093,54,503,5,1,1,0,1,105,1,1,101,1,43,9,12,1961,30,1,7,4,3311,3,1,2,,5,,, ,,, ,2,3,1322,1445,1,1,1,3,2,4,10,1,8,1,1,4,3,10,5,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,11,0,3,16,70,500,1.66113,0,2,1,4,1,2,17,1,2,2,0,3,8,4
0,1,87,31,818,0,1,81,30,5094,491,503,34,2,1,0,1,105,2,1,201,2,44,17,6,1960,14,1,2,3,, , ,2,1,5,,, ,,, ,2,3,1322,736,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,2,4,6,11,2,8,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,185,11,1,0,2,105,1,1,101,2,42,14,11,1962,30,1,5,4,4012,3,1,2,1,2,,, ,,, ,2,3,1322,126,1,1,1,1,1,4,2,5,4,4,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,2,3,16,30,9740,75.50388,0,0,0,2,0,2,15,1,2,2,0,3,2,7
0,87,87,30,857,0,3,85,30,5062,168,401,185,11,1,0,2,105,2,1,301,1,20,5,4,1984,30,1,7,2,3921,3,2,1,,6,,, ,,, ,2,3,1322,126,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,14,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,323,19,1,0,2,105,2,1,201,2,47,1,6,1957,30,1,3,3,, , ,2,4,5,,, ,,, ,2,3,1322,126,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,3,3,4,7,12,3,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,339,20,1,0,2,105,4,1,301,1,9,25,5,1995,30,1,2,3,, , ,1,, ,,, ,,, ,2,3,1322,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5005,291,102,0,3,1,0,5,105,2,1,201,2,31,13,1,1974,30,1,3,3,, , ,2,1,5,,, ,,, ,2,3,1322,825,1,1,1,3,2,3,6,1,6,1,1,4,3,5,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,9,2,3,9,48,774,3.75,0,2,1,4,0,2,7,1,1,1,0,1,7,8
0,1,87,32,819,0,1,81,30,5006,904,102,0,3,1,0,5,105,2,1,301,1,13,18,11,1991,30,1,2,6,, , ,1,,6,,, ,,, ,2,3,1322,789,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,10,814,0,1,81,30,5015,288,103,0,1,1,0,5,105,3,1,616,2,17,15,8,1987,30,1,2,3,, , ,2,0,1,,, ,,, ,2,3,1322,391,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,1,1,1,6,1,8,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5020,82,201,0,5,1,0,4,105,5,1,608,1,12,4,1,1993,30,1,2,4,, , ,1,,6,,, ,,, ,2,3,1322,958,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,5,0,7,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5028,307,202,0,2,1,0,4,105,1,1,101,1,27,19,8,1977,30,1,2,6,, , ,2,,5,,, ,,, ,2,3,1322,673,1,1,1,1,1,4,5,2,8,6,3,4,3,6,5,2,6,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,2,2,2,3,8,0,3,6,57,2600,10.60792,0,3,0,1,0,2,18,1,2,2,0,3,2,2
0,1,87,40,821,0,1,81,30,5033,828,203,0,2,1,0,4,105,1,1,101,1,45,27,3,1959,30,1,6,2,1423,3,1,2,,5,,, ,,, ,2,3,1322,802,1,1,1,2,2,4,1,5,6,2,1,4,3,9,4,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,12,0,3,14,45,10000,51.67959,0,0,0,4,0,2,16,1,2,2,0,3,6,4
0,1,87,40,821,0,1,81,30,5033,828,203,0,2,1,0,4,105,3,1,301,2,15,26,4,1989,30,1,3,3,, , ,1,0,6,,, ,,, ,2,3,1322,802,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,10,814,0,1,81,30,5034,154,203,0,2,1,0,4,105,4,1,608,2,8,18,6,1996,30,1,1,3,, , ,1,, ,,, ,,, ,2,3,1322,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5039,962,301,8,1,1,0,3,105,2,1,201,2,52,4,8,1952,4,1,3,3,, , ,2,2,5,,, ,,, ,2,3,1322,628,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,5,8,13,2,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5039,962,301,66,4,1,0,3,105,4,1,301,1,11,28,10,1993,30,1,2,4,, , ,1,, ,,, ,,, ,2,3,1322,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5042,157,302,200,5,1,0,3,105,6,1,301,2,24,18,11,1980,30,1,2,1,, , ,2,2,2,,, ,,, ,2,3,1322,1062,1,1,1,1,2,4,8,3,6,2,1,4,3,10,4,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,1,2,2,7,2,3,1,46,2795,14.13043,0,0,0,4,0,2,19,1,1,2,0,2,1,9
0,1,87,33,820,0,1,81,30,5043,440,302,179,5,1,0,3,105,2,1,201,2,46,4,7,1958,30,1,7,1,3532,3,1,2,4,5,,, ,,, ,2,3,1322,711,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,4,7,12,3,8,13,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5063,109,402,218,5,1,0,2,105,2,1,201,2,46,8,8,1958,21,1,2,3,, , ,2,0,5,,, ,,, ,2,3,1322,881,1,1,2,4,2,3,6,6,3,2,1,4,3,5,3,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,7,12,1,3,3,21,0,0,0,0,0,4,0,2,7,1,1,1,0,1,9,8
0,1,87,22,816,0,1,81,30,5080,388,501,54,3,2,0,1,105,3,1,301,2,1,5,5,2003,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5089,959,502,89,5,1,0,1,105,2,1,701,2,21,99,99,9999,7,1,7,3,3741,3,2,1,0,6,,, ,,, ,2,3,1322,818,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,1,7,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5095,486,503,69,4,1,0,1,105,3,1,301,1,20,26,3,1984,30,1,4,3,, , ,1,,6,,, ,,, ,2,3,1322,671,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,12,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,133,8,1,0,2,105,2,1,201,2,38,13,3,1966,30,1,4,3,, , ,2,2,5,,, ,,, ,2,3,1322,126,1,1,3,1,1,4,8,3,1,4,3,4,3,9,1,2,4,2,4,1,2,0,0,0,0,0,1,1,5,0,0,0,0,4,2,3,5,10,2,3,12,0,2892,0,0,0,0,1,0,2,15,1,2,2,0,3,2,7
0,87,87,30,857,0,3,85,30,5062,168,401,202,12,1,0,2,105,3,1,301,1,18,19,2,1986,20,1,3,3,, , ,1,,6,,, ,,, ,2,3,1322,126,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5001,602,101,0,1,1,0,5,105,5,1,301,1,0,1,9,2004,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5013,739,103,0,3,1,0,5,105,4,1,301,1,21,26,10,1983,30,1,7,3,3411,3,2,1,,6,,, ,,, ,2,3,1322,834,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,15,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,10,814,0,1,81,30,5015,288,103,0,2,1,0,5,105,3,1,302,1,24,29,4,1980,30,2,0,0,, , ,2,,6,,, ,,, ,2,3,1322,391,1,1,1,1,2,1,5,2,7,3,1,4,2,4,5,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,1,2,2,7,0,1,0,50,2580,12,0,3,0,4,0,2,4,1,1,1,0,1,1,8
0,1,87,10,814,0,1,81,30,5015,288,103,0,4,1,0,5,105,4,1,301,2,18,2,9,1986,30,1,3,3,, , ,1,0,6,,, ,,, ,2,3,1322,391,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5016,238,103,0,2,1,1,5,105,1,1,101,2,27,7,5,1977,30,1,3,3,, , ,2,3,2,,, ,,, ,2,3,1322,663,1,1,1,1,2,4,8,2,6,2,1,4,3,6,4,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,2,2,3,8,3,3,9,40,2580,15,0,0,0,4,0,2,18,1,1,1,0,1,1,8
0,1,87,21,815,0,1,81,30,5020,82,201,0,4,1,0,4,105,1,1,101,1,51,24,5,1953,30,1,2,3,, , ,2,,5,,, ,,, ,2,3,1322,958,1,1,1,1,2,2,5,2,8,2,1,4,2,3,5,2,3,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,3,5,8,13,0,3,3,70,1720,5.71429,0,3,0,4,0,2,5,1,1,1,0,1,1,8
0,1,87,21,815,0,1,81,30,5020,82,201,0,4,1,0,4,105,3,1,301,2,19,11,2,1985,30,1,4,2,, , ,1,0,6,,, ,,, ,2,3,1322,958,1,1,1,4,2,2,5,6,4,2,1,4,2,3,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,6,1,3,11,30,0,0,0,0,0,4,0,2,5,1,1,1,0,1,9,8
0,1,87,22,816,0,1,81,30,5021,692,201,0,1,1,0,4,105,4,1,301,1,1,20,2,2003,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5023,270,201,0,1,1,0,4,105,2,1,301,1,31,18,8,1973,30,1,5,4,7110,2,1,2,,5,,, ,,, ,2,3,1322,659,1,1,1,1,1,4,2,4,4,3,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,3,4,9,0,1,13,25,6000,55.81395,0,0,0,2,0,2,15,2,2,2,0,3,2,7
0,1,87,32,819,0,1,81,30,5023,270,201,0,1,1,0,4,105,6,1,608,2,1,29,8,2003,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5023,270,201,0,3,1,0,4,105,1,1,101,1,47,27,4,1957,30,1,7,4,3921,3,1,2,,5,,, ,,, ,2,3,1322,659,1,1,1,1,1,4,4,5,8,6,3,4,3,11,5,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,0,1,16,80,30000,87.2093,0,0,0,1,0,2,20,1,2,2,0,3,2,5
0,1,87,32,819,0,1,81,30,5023,270,201,0,3,1,0,4,105,3,1,301,1,17,26,10,1987,30,1,4,2,, , ,1,,6,,, ,,, ,2,3,1322,659,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,11,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5023,270,201,0,5,1,0,4,105,4,1,616,2,15,26,4,1989,30,1,2,6,, , ,2,0,1,,, ,,, ,2,3,1322,659,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,1,1,1,6,1,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5043,440,302,142,4,1,0,3,105,1,1,101,2,36,29,4,1968,30,1,2,2,, , ,2,3,5,,, ,,, ,2,3,1322,711,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,2,3,5,10,3,8,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5043,440,302,142,4,1,0,3,105,3,1,301,1,13,15,5,1991,30,1,3,1,, , ,1,,6,,, ,,, ,2,3,1322,711,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5046,726,302,87,2,1,0,3,105,1,1,101,1,44,1,2,1961,30,1,7,5,4111,3,1,2,,5,,, ,,, ,2,3,1322,702,1,1,1,1,2,1,5,4,8,3,1,4,2,4,5,2,3,1,1,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,2,4,6,11,0,1,17,76,4300,13.15789,0,0,0,4,0,2,4,1,1,2,0,3,1,2
0,1,87,32,819,0,1,81,30,5046,726,302,87,2,1,0,3,105,2,1,201,2,44,18,1,1961,30,1,7,5,3421,3,1,2,3,5,,, ,,, ,2,3,1322,702,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,4,6,11,3,8,17,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5063,109,402,33,1,1,0,2,105,3,1,301,1,1,6,8,2003,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5065,656,402,87,2,1,0,2,105,3,1,302,2,16,17,10,1988,30,1,3,3,, , ,1,0,6,,, ,,, ,2,3,1322,714,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5066,244,402,118,4,1,0,2,105,1,1,101,1,35,15,8,1969,30,1,7,5,4111,3,1,2,,5,,, ,,, ,2,3,1322,713,1,1,1,1,1,3,3,5,8,6,3,4,3,5,5,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,1,17,72,16000,51.67959,0,0,0,1,0,2,7,1,2,2,0,3,2,2
0,1,87,23,817,0,1,81,30,5066,244,402,145,5,1,0,2,105,1,1,101,1,33,29,9,1971,30,1,3,3,, , ,2,,5,,, ,,, ,2,3,1322,713,1,1,1,1,1,4,1,2,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,3,4,9,0,3,9,45,2600,13.43669,0,0,0,1,0,2,20,1,2,2,0,3,2,5
0,1,87,32,819,0,1,81,30,5078,817,501,17,1,1,0,1,105,5,1,601,2,72,7,6,1932,30,1,3,3,, , ,2,4,4,,, ,,, ,2,3,1322,561,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,4,6,11,17,3,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5079,599,501,79,3,1,0,1,105,2,1,301,1,42,20,10,1962,30,1,7,4,3741,3,1,2,,6,,, ,,, ,2,3,1322,624,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,2,4,6,11,0,6,16,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5081,575,501,63,3,1,0,1,105,4,1,301,1,20,29,5,1984,30,1,7,2,3741,3,2,1,,6,,, ,,, ,2,3,1322,681,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,1,2,2,7,0,7,14,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5094,491,503,97,4,1,0,1,105,2,1,202,2,26,24,6,1978,30,1,2,3,, , ,2,3,1,,, ,,, ,2,3,1322,736,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,2,2,3,8,3,8,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,13,1,1,0,2,105,3,1,612,1,29,29,9,1975,30,1,7,4,3731,3,1,2,,6,,, ,,, ,2,3,1322,126,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,4,2,2,3,8,0,7,16,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5001,602,101,0,2,1,0,5,105,3,1,301,1,18,25,9,1986,30,1,4,2,, , ,1,,6,,, ,,, ,2,3,1322,714,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5006,904,102,0,1,1,0,5,105,2,1,201,2,43,22,7,1961,30,1,3,3,, , ,2,2,5,,, ,,, ,2,3,1322,789,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,3,2,4,6,11,2,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5021,692,201,0,5,1,0,4,105,2,1,201,2,55,28,3,1949,30,1,2,6,, , ,2,5,5,,, ,,, ,2,3,1322,635,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,5,9,14,3,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5042,157,302,35,1,1,0,3,105,6,3,616,2,21,24,1,1984,30,1,2,6,, , ,2,0,1,,, ,3,,1,2,3,1322,1062,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,1,2,2,7,1,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5043,440,302,23,1,1,0,3,105,2,1,201,2,41,3,5,1963,7,1,4,3,, , ,2,2,5,,, ,,, ,2,3,1322,711,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,4,2,4,6,11,2,8,12,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5043,440,302,103,3,1,0,3,105,2,1,603,1,73,26,9,1931,30,1,7,3,3931,3,2,2,,4,,, ,,, ,2,3,1322,711,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,4,6,11,17,0,6,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5044,915,302,30,2,1,0,3,105,3,1,301,2,11,6,1,1994,30,1,2,3,, , ,1,, ,,, ,,, ,2,3,1322,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5065,656,402,41,1,1,0,2,105,2,1,201,2,34,9,9,1970,30,1,8,1,5440, ,2,2,2,5,,, ,,, ,2,3,1322,714,1,1,1,1,2,5,4,3,6,4,4,4,2,2,4,2,3,2,4,2,2,0,0,0,0,0,1,1,5,0,0,0,0,4,2,3,4,9,2,3,17,40,3000,17.44186,0,0,0,4,0,2,2,1,1,2,0,3,1,7
0,1,87,32,819,0,1,81,30,5065,656,402,87,2,1,0,2,105,5,1,301,1,11,19,5,1993,30,1,2,5,, , ,1,, ,,, ,,, ,2,3,1322,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5071,899,403,6,1,1,0,2,105,1,1,101,2,55,9,5,1949,30,1,2,6,, , ,2,0,6,,, ,,, ,2,3,1322,655,1,1,1,1,1,4,8,2,6,5,3,4,3,6,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,2,3,5,9,14,1,3,6,48,1935,9.375,0,0,0,1,0,2,18,1,2,2,0,3,2,2
0,1,87,31,818,0,1,81,30,5071,899,403,6,1,1,0,2,105,5,1,612,1,16,16,9,1988,30,1,4,1,, , ,1,,6,,, ,,, ,2,3,1322,655,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,10,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5071,899,403,62,4,1,0,2,105,5,1,612,1,7,4,10,1997,30,1,1,3,, , ,1,, ,,, ,,, ,2,3,1322,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5071,899,403,81,5,1,0,2,105,3,1,601,2,68,25,3,1936,30,2,0,0,, , ,2,5,2,,, ,,, ,2,3,1322,655,1,1,1,1,2,4,8,1,5,2,1,4,3,10,4,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,4,6,11,16,3,1,0,36,645,4.16667,0,2,0,4,0,2,19,1,1,2,0,2,1,9
0,1,87,40,821,0,1,81,30,5072,548,403,53,2,1,0,2,105,4,1,301,1,6,11,2,1999,30,2,1,2,, , ,1,, ,,, ,,, ,2,3,1322,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5079,599,501,146,5,1,0,1,105,3,1,301,1,24,16,9,1980,30,1,7,4,3741,3,1,1,,6,,, ,,, ,2,3,1322,624,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,1,2,2,7,0,6,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
